断电	恶	2.05976319313	0.0
崂山	惧	1.77086645365	-1.0
牛群	好	2.084846735	1.0
杀机	好	3.00585103035	1.0
和亚豆	好	2.86313080788	1.0
挥发	好	1.55020523071	1.0
导师	哀	1.96676588058	0.0
猛婆	恶	1.87244057655	-1.0
生死有命	好	1.97343420982	1.0
夏卡	哀	2.72130250931	-1.0
深不可测	恶	1.41763830185	-1.0
漂洋过海	恶	0.591454327106	0.0
打掩护	好	1.49862939119	0.0
加速度	恶	1.61392450333	-1.0
哈那	好	1.45571398735	1.0
真刚	恶	1.29188728333	-1.0
量子化	恶	0.810260415077	-1.0
萌帅	惧	0.484516263008	0.0
回归自然	乐	1.81881844997	1.0
孤独寂寞	恶	1.4373780489	-1.0
邪乎	恶	1.13671863079	-1.0
功夫	好	1.97977972031	1.0
好脏	恶	0.720438420773	0.0
摔裂	惧	1.23940515518	-1.0
激将	恶	3.37293624878	-1.0
做友	哀	2.40154051781	0.0
君你肿么	乐	4.04734432697	1.0
好好笑	乐	1.88586258888	0.0
打的费	乐	3.34210300446	0.0
普照	好	2.15928483009	1.0
太阳拳	恶	0.703776538372	-1.0
解開	恶	1.45391452312	-1.0
不信邪	好	1.71338886023	1.0
黑水河	恶	2.443754673	0.0
幸不	好	1.3415017128	1.0
辛酸	恶	0.85670375824	-1.0
何必当初	乐	1.95906293392	0.0
狠揍	恶	2.02779060602	-1.0
小舞	好	2.54927301407	1.0
壯陽	乐	1.77684921026	0.0
殿下	哀	1.5555177927	-1.0
基嘛	哀	2.81495690346	1.0
寻	乐	1.44962319732	1.0
大坝	好	1.92806893587	1.0
团赛	哀	1.25416684151	0.0
晴川	好	1.59395599365	1.0
检视	惧	1.50032126904	0.0
晴天霹雳	乐	0.614434480667	0.0
路径	恶	2.45347487926	-1.0
出前	恶	1.33365345001	-1.0
君姐	哀	3.78546327353	0.0
操蛋	恶	1.76756608486	-1.0
刑警	恶	0.936911582947	-1.0
红雾	好	2.25376319885	1.0
菊豆	好	1.51419353485	1.0
悬命存	恶	0.621952056885	0.0
疤	哀	1.80250704288	0.0
内衣秀	好	2.61918246746	1.0
西厢记	好	2.2320445776	1.0
长成	怒	3.80881696939	-1.0
奋斗	乐	2.13435411453	0.0
抱住	好	1.69235825539	1.0
决定权	恶	3.03273379803	-1.0
路德	恶	1.08225297928	-1.0
在于	好	1.7350512743	1.0
剧作者	恶	2.41932463646	-1.0
意译	恶	2.72164785862	-1.0
强壮	恶	2.35334658623	-1.0
推鬼	乐	1.59343910217	0.0
生存	恶	1.58212012053	-1.0
自甘堕落	好	1.66155087948	1.0
禁見	恶	1.99428999424	-1.0
识时务	哀	3.16696852446	0.0
观看	乐	0.904534339905	0.0
样样	恶	0.955689430237	-1.0
空演	恶	1.58532303572	-1.0
德育	好	1.62355434895	0.0
劝住	乐	0.770077109337	1.0
等死	哀	0.719269037247	-1.0
猪脚	好	2.11270427704	0.0
版型	恶	1.56071394682	-1.0
右拳	恶	0.95902466774	-1.0
段野龙	恶	3.36401104927	-1.0
豆人	哀	1.61420607567	0.0
招核	恶	3.70479643345	-1.0
外地人	好	1.62261915207	1.0
肥皂水	好	0.624250769615	1.0
真六	惧	1.72221386433	-1.0
白桦	好	2.41881936789	0.0
町田启	恶	1.24442565441	-1.0
奋起	恶	0.691618800163	-1.0
电影史	恶	1.76867258549	-1.0
宝物	好	2.04960489273	0.0
李舜生	恶	3.89331489801	-1.0
媒介	恶	1.27240294218	-1.0
黑玉断	好	2.82087475061	1.0
笨死	恶	2.27333927155	-1.0
零散	惧	1.76350271702	-1.0
在政治上	恶	0.963902115822	-1.0
丫装	恶	1.5307483077	-1.0
思思	恶	1.25022208691	-1.0
考古学家	恶	3.00425243378	-1.0
比马	恶	1.50740921497	0.0
强强	哀	1.18408173323	-1.0
具现	怒	2.65008687973	0.0
按对	乐	1.68190157413	1.0
夹手	恶	2.18383133411	-1.0
自以为是	哀	1.19404768944	-1.0
王族	哀	1.29276204109	1.0
大舅	乐	2.90332651138	0.0
太响	恶	2.43640136719	-1.0
天下	乐	1.44682359695	0.0
打水仗	恶	3.97274106741	-1.0
刀爷	好	1.50896263123	1.0
萌够	乐	1.90764570236	1.0
抵抗力	好	1.56631815434	1.0
郭大侠	好	4.64695543051	1.0
改写	好	2.38089108467	1.0
没味儿	恶	3.16220641136	-1.0
癌	恶	1.42558988929	-1.0
文成	好	2.86753511429	1.0
静雄	好	1.13527727127	1.0
循环往复	恶	2.71929645538	-1.0
收割	恶	1.05604040623	-1.0
赞翻	恶	0.71547794342	0.0
东漂	恶	3.52843344212	-1.0
翻车	恶	1.2129740715	-1.0
混乱	恶	2.39822244644	-1.0
无业游民	哀	2.26757311821	-1.0
打卡	乐	1.68913257122	1.0
忍功	恶	1.97113287449	-1.0
当托	好	2.19602847099	1.0
妮姬	好	2.81094312668	1.0
右数	哀	1.917121768	1.0
端正	恶	1.18820643425	0.0
混么	怒	2.17126500607	-1.0
耶鲁	恶	1.44628846645	-1.0
精品	好	3.53638231754	1.0
装起	恶	2.11680614948	-1.0
搬出	怒	1.50871217251	0.0
燕国人	恶	3.41123723984	-1.0
皇杖	恶	2.30849343538	-1.0
要练	恶	3.99033665657	-1.0
阐教	好	1.70459890366	0.0
院校	恶	1.95463812351	-1.0
